uuid,activation_date,total_cost,product_name,customer_gender,long,lat,country,follow_on_cost,downpmt_cost,contract_days,follow_on_days,receivable_per_day,organization,exchange_rate,adm2
4b1d07eb,2023-08-10,21929.82456,SunExtra + Radio,Female,36.877,0.832,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,SAMBURU
4b1fd51b,2024-08-13,10964.91228,SunClassic,Male,38.071,-0.784,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,KITUI
4b22029f,2021-09-17,82304.52675,SunExtra + Radio,Female,5.709,11.825,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Zamfara
4b27e984,2022-03-14,10964.91228,SunClassic,Female,36.375,2.227,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
4b28bfd9,2022-01-24,27412.2807,SunSuper TV,Female,40.419,-0.115,Kenya,25219.29825,2192.982456,125,115,219.2982456,SunCompany,0.00912,GARISSA
4b296c14,2024-10-17,16447.36842,SunClassic + Radio,Female,38.259,1.008,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,ISIOLO
4b29a086,2024-07-05,41152.26337,SunClassic,Male,9.485,8.67,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Plateau
4b2fe7a3,2024-07-28,10964.91228,SunClassic,Female,36.27,-1.431,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,KAJIADO
4b30149a,2021-08-07,16447.36842,SunClassic + Radio,Female,37.679,-0.856,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MACHAKOS
4b335c8e,2024-08-27,10964.91228,SunCookstove,Male,39.383,-0.204,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TANA RIVER
4b35effb,2021-08-31,16447.36842,SunClassic + Radio,Female,40.096,1.531,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,WAJIR
4b362bf8,2023-02-27,10964.91228,SunClassic,Female,36.181,1.533,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
4b3b5cf5,2023-10-17,21929.82456,SunExtra + Radio,Male,39.505,0.312,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,GARISSA
4b3e536b,2024-02-09,16447.36842,SunClassic + Radio,Male,35.576,1.415,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,WEST POKOT
4b3f139c,2022-05-28,21929.82456,SunExtra + Radio,Male,37.195,0.778,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,SAMBURU
4b3ffadc,2023-10-18,102880.6584,SunSuper TV,Female,5.676,9.706,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Niger
4b404f19,2024-05-15,10964.91228,SunClassic,Male,35.68,2.631,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
4b42d40a,2022-11-18,102880.6584,SunSuper TV,Female,7.061,8.948,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Federal Capital Territory
4b44f3a7,2024-01-27,21929.82456,SunExtra + Radio,Female,40.326,-0.236,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,GARISSA
4b46a15b,2023-12-15,10964.91228,SunClassic,Male,36.548,0.661,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,LAIKIPIA
4b48c74c,2023-08-30,102880.6584,SunSuper TV,Female,5.261,8.407,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Kwara
4b4967e7,2024-06-03,102880.6584,SunSuper TV,Male,10.739,7.692,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Taraba
4b4ad741,2023-10-28,21929.82456,SunExtra + Radio,Male,38.578,-1.449,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,KITUI
4b5120cd,2023-12-29,10964.91228,SunCookstove,Female,37.86,0.43,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MERU
4b518b75,2022-08-12,10964.91228,SunClassic,Female,38.34,-1.091,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,KITUI
4b5573db,2022-04-09,10964.91228,SunCookstove,Female,37.391,-1.196,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MACHAKOS
4b5a989b,2023-12-26,82304.52675,SunExtra + Radio,Female,10.953,9.458,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Taraba
4b5db392,2024-01-15,10964.91228,SunClassic,Female,38.276,-0.736,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,KITUI
4b5e5dbe,2022-12-14,10964.91228,SunCookstove,Female,38.609,0.407,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,ISIOLO
4b669b83,2022-09-13,102880.6584,SunSuper TV,Male,8.617,7.765,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Benue
4b67f2ce,2022-05-30,109649.1228,SunPump,Male,39.217,2.794,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,WAJIR
4b693873,2024-07-11,16447.36842,SunClassic + Radio,Female,36.374,-0.45,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,NAKURU
4b6d1213,2021-05-06,10964.91228,SunClassic,Male,40.405,0.881,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
4b6e0c76,2022-06-18,102880.6584,SunSuper TV,Male,11.145,12.472,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Yobe
4b6fc868,2024-10-10,61728.39506,SunClassic + Radio,Female,5.813,10.152,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Niger
4b704174,2023-12-13,411522.6337,SunPump,Female,4.375,12.307,Nigeria,349794.2387,61728.39506,400,340,1028.806584,SunCompany,0.00243,Kebbi
4b745227,2024-06-05,82304.52675,SunExtra + Radio,Male,10.479,11.485,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Bauchi
4b7e8046,2021-09-30,16447.36842,SunClassic + Radio,Female,36.652,1.656,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,SAMBURU
4b7fcdaa,2024-04-12,102880.6584,SunSuper TV,Female,5.993,12.245,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Zamfara
4b8fb715,2023-07-26,61728.39506,SunClassic + Radio,Male,7.894,8.539,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Nasarawa
4b93bc72,2024-07-25,10964.91228,SunCookstove,Male,39.114,1.237,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,ISIOLO
4b93c5fa,2022-09-13,41152.26337,SunCookstove,Female,4.623,10.495,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Kebbi
4b955cdb,2023-10-23,109649.1228,SunPump,Female,38.164,3.054,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,MARSABIT
4b98cecb,2024-09-21,102880.6584,SunSuper TV,Male,6.388,10.378,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Niger
4b98f87e,2024-01-04,16447.36842,SunClassic + Radio,Male,36.851,2.109,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,SAMBURU
4b9e8311,2024-06-12,16447.36842,SunClassic + Radio,Female,36.748,-1.452,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,KAJIADO
4ba4498c,2023-12-19,411522.6337,SunPump,Male,7.838,8.381,Nigeria,349794.2387,61728.39506,400,340,1028.806584,SunCompany,0.00243,Nasarawa
4ba68843,2021-11-12,21929.82456,SunExtra + Radio,Male,35.98,2.008,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,TURKANA
4ba719be,2022-09-01,21929.82456,SunExtra + Radio,Male,37.958,-1.337,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,KITUI
4ba8b2dc,2024-08-27,109649.1228,SunPump,Female,40.357,-1.41,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,GARISSA
4baf1169,2024-01-08,10964.91228,SunCookstove,Male,38.899,1.187,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,ISIOLO
4baf3740,2024-09-09,10964.91228,SunClassic,Male,37.136,1.367,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,SAMBURU
4bb38787,2023-02-10,10964.91228,SunCookstove,Female,35.499,3.023,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
4bba9681,2024-10-12,10964.91228,SunClassic,Female,39.429,-0.439,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TANA RIVER
4bbab255,2024-08-27,41152.26337,SunClassic,Female,10.292,9.54,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Plateau
4bbcfdbb,2023-04-29,21929.82456,SunExtra + Radio,Female,35.615,0.036,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,BARINGO
4bc08ad3,2021-02-25,21929.82456,SunExtra + Radio,Female,36.493,-1.41,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,KAJIADO
4bc0bf5f,2024-02-13,16447.36842,SunClassic + Radio,Male,36.692,-0.135,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,LAIKIPIA
4bc0e9d9,2024-02-05,10964.91228,SunClassic,Female,36.708,3.165,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
4bc392b2,2024-06-26,10964.91228,SunClassic,Female,37.27,2.748,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
4bc57e6f,2022-07-05,41152.26337,SunClassic,Female,10.045,10.671,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Bauchi
4bc9f68c,2023-05-19,21929.82456,SunExtra + Radio,Female,40.009,-0.427,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,GARISSA
4bca3806,2024-03-28,10964.91228,SunClassic,Female,38.728,2.376,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
4bcdf22c,2022-04-18,10964.91228,SunClassic,Male,39.795,-0.516,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
4bce34f4,2022-01-28,102880.6584,SunSuper TV,Female,4.988,11.976,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Zamfara
4bcfa8f5,2022-07-02,10964.91228,SunClassic,Male,39.054,2.016,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
4bcfbf5d,2023-08-08,10964.91228,SunClassic,Male,37.309,0.266,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,LAIKIPIA
4bd2c0ff,2024-02-24,10964.91228,SunClassic,Male,35.991,0.329,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,BARINGO
4bd31806,2024-01-31,109649.1228,SunPump,Female,39.446,2.994,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,WAJIR
4bd57878,2024-01-13,82304.52675,SunExtra + Radio,Male,6.145,8.07,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Kogi
4bd9a6ec,2024-05-30,10964.91228,SunClassic,Male,38.905,3.221,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
4bda8c95,2024-04-29,61728.39506,SunClassic + Radio,Female,8.756,10.796,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Kano
4bdccd2f,2024-08-18,109649.1228,SunPump,Female,39.652,-0.558,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,TANA RIVER
4be0d72b,2024-10-02,10964.91228,SunClassic,Female,36.204,-0.114,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NAKURU
4be23699,2023-10-07,10964.91228,SunClassic,Male,35.261,0.821,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,UASIN GISHU
4be5485d,2024-05-08,41152.26337,SunCookstove,Female,9.845,11.859,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Bauchi
4be6f526,2022-11-21,16447.36842,SunClassic + Radio,Female,36.815,2.784,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MARSABIT
4be8aee0,2022-07-04,102880.6584,SunSuper TV,Male,8.915,11.075,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Bauchi
4bea08b3,2024-04-05,10964.91228,SunCookstove,Female,40.449,0.879,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
4beb73df,2024-10-18,61728.39506,SunClassic + Radio,Male,10.222,10.214,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Bauchi
4bebf274,2023-12-21,82304.52675,SunExtra + Radio,Female,11.108,9.095,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Taraba
4bed5cde,2022-10-02,10964.91228,SunCookstove,Female,36.966,1.946,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,SAMBURU
4bf26d61,2021-06-29,16447.36842,SunClassic + Radio,Male,38.444,-1.366,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,KITUI
4bf4e981,2024-07-26,16447.36842,SunClassic + Radio,Female,39.708,0.197,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,GARISSA
4bf4ffe9,2022-05-19,10964.91228,SunClassic,Male,38.355,-1.548,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,KITUI
4bf98f79,2023-05-05,41152.26337,SunCookstove,Male,5.786,8.144,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Kogi
4bfd122d,2024-08-29,21929.82456,SunExtra + Radio,Female,35.908,-0.855,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,NAROK
4c01ec22,2023-05-26,27412.2807,SunSuper TV,Male,36.232,-1.537,Kenya,25219.29825,2192.982456,125,115,219.2982456,SunCompany,0.00912,KAJIADO
4c049864,2023-09-03,10964.91228,SunClassic,Male,36.35,-0.174,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NYANDARUA
4c092de3,2024-08-31,10964.91228,SunClassic,Male,37.618,0.37,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MERU
4c14bbf8,2023-10-21,10964.91228,SunClassic,Male,36.334,1.269,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
4c17b589,2023-02-28,10964.91228,SunClassic,Female,40.116,-0.041,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
4c1938f1,2021-02-19,10964.91228,SunClassic,Female,36.949,2.462,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
4c1af624,2022-04-07,10964.91228,SunClassic,Female,35.8,-1.547,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NAROK
4c1f2b04,2023-10-04,16447.36842,SunClassic + Radio,Female,40.055,-0.822,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,GARISSA
4c255f72,2022-07-13,61728.39506,SunClassic + Radio,Female,6.113,7.848,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Kogi
4c283514,2024-10-13,16447.36842,SunClassic + Radio,Male,39.166,2.237,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,WAJIR
4c298bf1,2024-04-03,10964.91228,SunCookstove,Male,38.635,1.979,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
4c2c5531,2024-03-16,61728.39506,SunClassic + Radio,Male,7.961,11.415,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Kaduna
4c2dc16b,2023-03-26,10964.91228,SunClassic,Male,37.072,-1.341,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MACHAKOS
4c2e9422,2023-04-08,10964.91228,SunClassic,Male,38.203,0.362,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,ISIOLO
4c34bf26,2024-09-29,41152.26337,SunClassic,Female,5.72,7.81,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Ekiti
4c37629d,2024-07-28,21929.82456,SunExtra + Radio,Female,36.894,1.554,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,SAMBURU
4c38eb98,2024-04-16,21929.82456,SunExtra + Radio,Male,40.478,-1.357,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,GARISSA
4c39d1ba,2022-08-21,61728.39506,SunClassic + Radio,Male,10.591,10.094,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Bauchi
4c3ad94a,2023-03-11,10964.91228,SunClassic,Female,40.467,0.034,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
4c3c2c1e,2022-10-24,16447.36842,SunClassic + Radio,Female,38.828,1.777,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,ISIOLO
4c3f23e5,2023-09-09,16447.36842,SunClassic + Radio,Female,36.791,-0.088,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,LAIKIPIA
4c465173,2021-05-23,16447.36842,SunClassic + Radio,Female,39.489,1.237,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,WAJIR
4c474d8e,2024-07-05,109649.1228,SunPump,Female,38.283,2.508,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,MARSABIT
4c4bceae,2021-11-09,16447.36842,SunClassic + Radio,Female,35.607,0.298,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,ELGEYO-MARAKWET
4c4f0e16,2022-06-05,10964.91228,SunClassic,Female,38.764,2.915,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
4c526a32,2023-06-27,82304.52675,SunExtra + Radio,Female,5.652,9.763,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Niger
4c54d0ff,2024-10-13,21929.82456,SunExtra + Radio,Female,40.411,0.139,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,GARISSA
4c57dc0f,2021-09-05,82304.52675,SunExtra + Radio,Male,4.825,8.38,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Kwara
4c58f05e,2023-12-12,10964.91228,SunClassic,Female,40.155,0.424,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
4c59a2de,2021-05-06,10964.91228,SunClassic,Male,38.755,3.082,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
4c5bf1bf,2022-07-24,10964.91228,SunClassic,Female,35.926,-1.511,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NAROK
4c5d698f,2023-05-21,16447.36842,SunClassic + Radio,Female,36.602,1.774,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,SAMBURU
4c5f5b8a,2024-03-17,16447.36842,SunClassic + Radio,Female,40.159,1.173,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,WAJIR
4c600c38,2024-09-21,10964.91228,SunCookstove,Female,35.465,-0.379,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NAKURU
4c607643,2023-11-29,61728.39506,SunClassic + Radio,Female,6.635,11.794,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Zamfara
4c608bc0,2023-12-26,21929.82456,SunExtra + Radio,Female,37.872,2.645,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,MARSABIT
4c639424,2021-03-03,16447.36842,SunClassic + Radio,Male,39.092,0.275,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,GARISSA
4c6ecac7,2022-08-20,16447.36842,SunClassic + Radio,Female,37.944,1.105,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,SAMBURU
4c71cfe8,2021-11-07,102880.6584,SunSuper TV,Male,10.324,8.146,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Taraba
4c73219b,2024-04-08,61728.39506,SunClassic + Radio,Female,5.349,11.45,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Kebbi
4c8110a5,2024-08-27,82304.52675,SunExtra + Radio,Female,9.757,11.386,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Jigawa
4c8136a6,2023-07-04,10964.91228,SunCookstove,Female,36.839,2.49,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
4c814142,2023-06-18,10964.91228,SunClassic,Female,35.364,1.181,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WEST POKOT
4c817e6b,2023-09-21,41152.26337,SunCookstove,Male,8.119,8.836,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Nasarawa
4c821c40,2024-09-21,10964.91228,SunClassic,Male,39.972,0.225,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
4c8a34b9,2022-11-20,10964.91228,SunClassic,Female,38.513,-0.53,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,KITUI
4c8d3259,2023-10-03,10964.91228,SunCookstove,Female,38.203,2.232,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
4c8f3f3a,2024-03-01,10964.91228,SunClassic,Female,38.114,2.691,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
4c919032,2023-04-23,61728.39506,SunClassic + Radio,Female,4.675,11.359,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Kebbi
4c92ba36,2024-06-30,109649.1228,SunPump,Female,36.208,-0.777,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,NAKURU
4c92ce1f,2024-06-17,10964.91228,SunCookstove,Male,39.896,2.648,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
4c93e7ab,2023-06-05,10964.91228,SunCookstove,Female,39.728,0.344,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
4c942d12,2024-01-28,10964.91228,SunClassic,Male,37.708,2.877,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
4c950b37,2023-12-02,10964.91228,SunClassic,Female,35.928,0.58,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,BARINGO
4c994cbf,2024-09-05,82304.52675,SunExtra + Radio,Female,5.491,12.058,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Zamfara
4c9a9121,2024-04-25,21929.82456,SunExtra + Radio,Male,35.323,0.726,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,UASIN GISHU
4c9cd9b7,2021-12-10,10964.91228,SunClassic,Male,36.459,3.055,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
4c9d966d,2024-02-08,16447.36842,SunClassic + Radio,Female,38.077,1.878,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MARSABIT
4ca3557d,2024-09-30,10964.91228,SunClassic,Male,39.014,1.042,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,ISIOLO
4ca45551,2023-11-10,10964.91228,SunClassic,Female,37.388,0.253,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MERU
4ca75450,2024-06-22,10964.91228,SunCookstove,Female,38.564,2.391,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
4caa1291,2023-05-20,16447.36842,SunClassic + Radio,Female,39.382,-1.105,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,TANA RIVER
